Fecha,Blue,Oficial
2015-01-12,13.7,8.59
2015-01-13,13.6,8.59
2015-01-14,13.62,8.6
2015-01-15,13.62,8.6
2015-01-16,13.59,8.6
2015-01-19,13.7,8.6
2015-01-20,13.65,8.61
2015-01-21,13.65,8.61
2015-01-22,13.7,8.62
2015-01-23,13.67,8.63
2015-01-26,13.66,8.63
2015-01-27,13.65,8.63
2015-01-28,13.75,8.63
2015-01-29,13.6,8.63
2015-01-30,13.6,8.64
2015-02-02,13.38,8.65
2015-02-03,13.31,8.66
2015-02-04,13.3,8.66
2015-02-05,13.25,8.66
2015-02-06,13.2,8.66
2015-02-09,13.18,8.66
2015-02-10,13.18,8.67
2015-02-11,13.15,8.68
2015-02-12,13.12,8.68
2015-02-13,13.19,8.68
2015-02-18,13.0,8.69
2015-02-19,12.85,8.69
2015-02-20,13.07,8.7
2015-02-23,13.15,8.71
2015-02-24,13.15,8.72
2015-02-25,13.18,8.72
2015-02-26,13.11,8.73
2015-02-27,13.03,8.72
2015-03-02,13.01,8.73
2015-03-03,12.93,8.74
2015-03-04,12.93,8.74
2015-03-05,12.85,8.75
2015-03-06,12.81,8.76
2015-03-09,12.76,8.76
2015-03-10,12.76,8.77
2015-03-11,12.82,8.77
2015-03-12,12.92,8.78
2015-03-13,12.96,8.78
2015-03-16,12.89,8.78
2015-03-17,12.88,8.79
2015-03-18,12.96,8.79
2015-03-19,12.86,8.79
2015-03-20,12.82,8.8
2015-03-25,12.81,8.8
2015-03-26,12.79,8.8
2015-03-27,12.78,8.81
2015-03-30,12.62,8.82
2015-03-31,12.62,8.82
2015-04-01,12.55,8.83
2015-04-06,12.49,8.83
2015-04-07,12.38,8.83
2015-04-08,12.45,8.84
2015-04-09,12.39,8.84
2015-04-10,12.4,8.85
2015-04-13,12.42,8.85
2015-04-14,12.52,8.86
2015-04-15,12.8,8.86
2015-04-16,12.72,8.87
2015-04-17,12.71,8.87
2015-04-20,12.68,8.87
2015-04-21,12.71,8.87
2015-04-22,12.79,8.88
2015-04-23,12.84,8.88
2015-04-24,12.8,8.89
2015-04-27,12.7,8.89
2015-04-28,12.73,8.9
2015-04-29,12.73,8.9
2015-04-30,12.7,8.9
2015-05-04,12.61,8.91
2015-05-05,12.58,8.91
2015-05-06,12.6,8.92
2015-05-07,12.59,8.92
2015-05-08,12.57,8.93
2015-05-11,12.52,8.93
2015-05-12,12.53,8.94
2015-05-13,12.59,8.94
2015-05-14,12.62,8.94
2015-05-15,12.65,8.95
2015-05-18,12.66,8.95
2015-05-19,12.7,8.96
2015-05-20,12.64,8.96
2015-05-21,12.64,8.97
2015-05-22,12.65,8.97
2015-05-26,12.72,8.97
2015-05-27,12.72,8.98
2015-05-28,12.7,8.98
2015-05-29,12.65,8.99
2015-06-01,12.63,9.0
2015-06-02,12.65,9.0
2015-06-03,12.66,9.01
2015-06-04,12.64,9.01
2015-06-05,12.65,9.01
2015-06-08,12.62,9.02
2015-06-09,12.62,9.02
2015-06-10,12.62,9.03
2015-06-11,12.67,9.03
2015-06-12,12.68,9.04
2015-06-15,12.68,9.04
2015-06-16,12.85,9.05
2015-06-17,12.94,9.05
2015-06-18,13.08,9.05
2015-06-19,13.02,9.06
2015-06-22,13.05,9.06
2015-06-23,13.35,9.06
2015-06-24,13.65,9.07
2015-06-25,13.52,9.07
2015-06-26,13.28,9.08
2015-06-29,13.29,9.08
2015-06-30,13.4,9.09
2015-07-01,13.61,9.09
2015-07-02,13.61,9.1
2015-07-03,13.48,9.1
2015-07-06,13.43,9.11
2015-07-07,13.59,9.11
2015-07-08,13.6,9.12
2015-07-10,13.62,9.12
2015-07-13,13.85,9.13
2015-07-14,14.0,9.13
2015-07-15,13.94,9.14
2015-07-16,14.11,9.14
2015-07-17,14.22,9.15
2015-07-20,14.55,9.15
2015-07-21,15.09,9.15
2015-07-22,14.89,9.16
2015-07-23,14.64,9.16
2015-07-24,14.49,9.17
2015-07-27,14.65,9.17
2015-07-28,14.97,9.18
2015-07-29,14.94,9.18
2015-07-30,14.91,9.18
2015-07-31,14.94,9.19
2015-08-03,14.89,9.19
2015-08-04,14.9,9.2
2015-08-05,14.95,9.2
2015-08-06,14.98,9.21
2015-08-07,14.92,9.21
2015-08-10,14.82,9.22
2015-08-11,14.83,9.22
2015-08-12,14.89,9.23
2015-08-13,14.97,9.24
2015-08-14,15.1,9.24
2015-08-18,15.05,9.25
2015-08-19,15.15,9.25
2015-08-20,15.35,9.26
2015-08-21,15.55,9.26
2015-08-24,15.84,9.27
2015-08-25,15.97,9.27
2015-08-26,15.92,9.28
2015-08-27,15.67,9.28
2015-08-28,15.53,9.29
2015-08-31,15.47,9.3
2015-09-01,15.51,9.3
2015-09-02,15.62,9.31
2015-09-03,15.66,9.32
2015-09-04,15.48,9.32
2015-09-07,15.45,9.33
2015-09-08,15.51,9.33
2015-09-09,15.55,9.34
2015-09-10,15.54,9.35
2015-09-11,15.52,9.35
2015-09-14,15.62,9.36
2015-09-15,15.68,9.36
2015-09-16,15.85,9.37
2015-09-17,15.91,9.38
2015-09-18,15.86,9.38
2015-09-21,15.9,9.39
2015-09-22,15.94,9.39
2015-09-23,15.93,9.4
2015-09-24,16.01,9.4
2015-09-25,16.06,9.41
2015-09-28,16.01,9.41
2015-09-29,16.0,9.41
2015-09-30,15.99,9.42
2015-10-01,15.88,9.43
2015-10-02,15.89,9.44
2015-10-05,15.8,9.44
2015-10-06,15.74,9.45
2015-10-07,15.75,9.45
2015-10-08,15.77,9.46
2015-10-09,15.83,9.47
2015-10-13,15.83,9.47
2015-10-14,15.82,9.48
2015-10-15,15.83,9.48
2015-10-16,15.94,9.49
2015-10-19,16.11,9.5
2015-10-20,16.03,9.5
2015-10-21,15.88,9.51
2015-10-22,16.03,9.51
2015-10-23,16.06,9.52
2015-10-26,15.81,9.53
2015-10-27,15.85,9.53
2015-10-28,15.9,9.54
2015-10-29,15.77,9.54
2015-10-30,15.75,9.55
2015-11-02,15.63,9.55
2015-11-03,15.51,9.56
2015-11-04,15.46,9.57
2015-11-05,15.14,9.58
2015-11-09,14.45,9.59
2015-11-10,14.7,9.59
2015-11-11,15.33,9.6
2015-11-12,15.27,9.61
2015-11-13,15.05,9.62
2015-11-16,15.1,9.63
2015-11-17,15.35,9.64
2015-11-18,15.41,9.65
2015-11-19,15.2,9.66
2015-11-20,15.07,9.67
2015-11-23,15.19,9.67
2015-11-24,15.24,9.67
2015-11-25,15.12,9.68
2015-11-26,14.96,9.68
2015-11-30,14.74,9.69
2015-12-01,14.49,9.7
2015-12-02,14.8,9.71
2015-12-03,14.73,9.72
2015-12-04,14.81,9.73
2015-12-09,14.73,9.74
2015-12-10,14.77,9.75
2015-12-11,14.86,9.77
2015-12-14,14.69,9.79
2015-12-15,14.54,9.81
2015-12-16,14.57,9.83
2015-12-17,14.36,13.76
2015-12-18,14.2,13.42
2015-12-21,13.9,12.81
2015-12-22,13.92,12.94
2015-12-23,14.1,13.04
2015-12-24,14.1,13.05
2015-12-28,14.32,13.06
2015-12-29,14.41,12.97
2015-12-30,14.32,12.98
2016-01-04,14.17,13.07
2016-01-05,14.29,13.46
2016-01-06,14.43,13.84
2016-01-07,14.44,13.94
2016-01-08,14.45,13.87
2016-01-11,14.44,13.87
2016-01-12,14.38,13.58
2016-01-13,14.4,13.56
2016-01-14,14.41,13.46
2016-01-15,14.38,13.44
2016-01-18,14.37,13.51
2016-01-19,14.37,13.49
2016-01-20,14.35,13.45
2016-01-21,14.36,13.55
2016-01-22,14.35,13.72
2016-01-25,14.35,13.78
2016-01-26,14.36,13.84
2016-01-27,14.37,13.89
2016-01-28,14.29,13.89
2016-01-29,14.27,13.9
2016-02-01,14.29,14.09
2016-02-02,14.17,14.14
2016-02-03,14.28,14.14
2016-02-04,14.26,14.19
2016-02-05,14.26,14.31
2016-02-10,14.25,14.47
2016-02-11,14.5,14.56
2016-02-12,14.95,14.73
2016-02-15,15.0,14.77
2016-02-16,15.08,14.85
2016-02-17,15.32,14.91
2016-02-18,15.35,15.03
2016-02-19,15.33,15.03
2016-02-22,15.42,15.09
2016-02-23,15.43,15.42
2016-02-24,15.58,15.35
2016-02-25,15.66,15.37
2016-02-26,15.65,15.44
2016-02-29,15.61,15.58
2016-03-01,15.86,15.92
2016-03-02,15.9,15.69
2016-03-03,15.71,15.45
2016-03-04,15.72,15.2
2016-03-07,15.73,15.34
2016-03-08,15.74,15.44
2016-03-09,15.72,15.36
2016-03-10,15.71,15.34
2016-03-11,15.6,15.12
2016-03-14,15.61,14.8
2016-03-15,15.35,14.61
2016-03-16,15.42,14.51
2016-03-17,15.58,14.63
2016-03-18,15.56,14.82
2016-03-21,15.39,14.58
2016-03-22,15.34,14.25
2016-03-23,15.3,14.43
2016-03-28,15.43,14.64
2016-03-29,15.39,14.88
2016-03-30,15.3,14.62
2016-03-31,15.26,14.58
2016-04-01,15.21,14.7
2016-04-04,15.19,14.78
2016-04-05,15.1,14.68
2016-04-06,14.98,14.69
2016-04-07,14.95,14.53
2016-04-08,14.91,14.43
2016-04-11,14.96,14.51
2016-04-12,15.01,14.54
2016-04-13,14.92,14.42
2016-04-14,14.98,14.37
2016-04-15,14.94,14.3
2016-04-18,14.81,14.14
2016-04-19,14.73,14.14
2016-04-20,14.68,14.24
2016-04-21,14.8,14.36
2016-04-22,14.88,14.46
2016-04-25,14.85,14.33
2016-04-26,14.79,14.31
2016-04-27,14.74,14.24
2016-04-28,14.71,14.17
2016-04-29,14.66,14.26
2016-05-02,14.67,14.26
2016-05-03,14.66,14.21
2016-05-04,14.67,14.21
2016-05-05,14.58,14.25
2016-05-06,14.54,14.24
2016-05-09,14.54,14.22
2016-05-10,14.53,14.23
2016-05-11,14.6,14.22
2016-05-12,14.7,14.2
2016-05-13,14.63,14.16
2016-05-16,14.68,14.15
2016-05-17,14.66,14.13
2016-05-18,14.71,14.11
2016-05-19,14.69,14.12
2016-05-20,14.67,14.08
2016-05-23,14.67,14.01
2016-05-24,14.66,14.02
2016-05-26,14.67,14.09
2016-05-27,14.68,13.99
2016-05-30,14.64,13.96
2016-05-31,14.51,14.01
2016-06-01,14.43,13.95
2016-06-02,14.36,13.93
2016-06-03,14.28,13.88
2016-06-06,14.16,13.78
2016-06-07,14.19,13.8
2016-06-08,14.23,13.84
2016-06-09,14.31,13.85
2016-06-10,14.31,13.82
2016-06-13,14.41,13.8
2016-06-14,14.41,13.77
2016-06-15,14.46,13.76
2016-06-16,14.42,13.79
2016-06-21,14.46,13.88
2016-06-22,14.56,14.03
2016-06-23,14.75,14.19
2016-06-24,15.02,14.84
2016-06-27,15.32,15.03
2016-06-28,15.02,15.06
2016-06-29,14.92,14.9
2016-06-30,14.94,14.92
2016-07-01,15.03,15.12
2016-07-04,14.95,15.07
2016-07-05,15.0,15.02
2016-07-06,14.91,14.76
2016-07-07,14.9,14.69
2016-07-11,15.03,14.71
2016-07-12,15.09,14.6
2016-07-13,15.06,14.57
2016-07-14,15.11,14.62
2016-07-15,15.26,14.86
2016-07-18,15.39,15.06
2016-07-19,15.23,15.19
2016-07-20,15.37,15.0
2016-07-21,15.33,15.04
2016-07-22,15.43,14.95
2016-07-25,15.57,14.93
2016-07-26,15.53,14.96
2016-07-27,15.55,14.98
2016-07-28,15.52,15.03
2016-07-29,15.47,15.04
2016-08-01,15.49,14.99
2016-08-02,15.34,14.85
2016-08-03,15.32,14.87
2016-08-04,15.33,14.88
2016-08-05,15.24,14.85
2016-08-08,15.33,14.79
2016-08-09,15.35,14.77
2016-08-10,15.31,14.75
2016-08-11,15.3,14.66
2016-08-12,15.34,14.65
2016-08-16,15.37,14.67
2016-08-17,15.43,14.7
2016-08-18,15.44,14.85
2016-08-19,15.42,14.94
2016-08-22,15.46,14.9
2016-08-23,15.5,14.83
2016-08-24,15.51,14.87
2016-08-25,15.49,14.88
2016-08-26,15.49,14.93
2016-08-29,15.51,15.06
2016-08-30,15.49,15.1
2016-08-31,15.41,14.9
2016-09-01,15.28,14.88
2016-09-02,15.39,14.9
2016-09-05,15.38,15.0
2016-09-06,15.36,15.01
2016-09-07,15.3,15.03
2016-09-08,15.28,15.07
2016-09-09,15.33,15.06
2016-09-12,15.41,14.99
2016-09-13,15.37,14.91
2016-09-14,15.41,15.03
2016-09-15,15.42,15.04
2016-09-16,15.5,15.09
2016-09-19,15.6,15.15
2016-09-20,15.76,15.16
2016-09-21,15.68,15.14
2016-09-22,15.7,15.17
2016-09-23,15.72,15.16
2016-09-26,15.8,15.21
2016-09-27,15.78,15.27
2016-09-28,15.76,15.31
2016-09-29,15.74,15.4
2016-09-30,15.71,15.26
2016-10-03,15.65,15.23
2016-10-04,15.57,15.18
2016-10-05,15.6,15.18
2016-10-06,15.57,15.22
2016-10-07,15.55,15.21
2016-10-11,15.59,15.19
2016-10-12,15.53,15.15
2016-10-13,15.55,15.12
2016-10-14,15.6,15.12
2016-10-17,15.67,15.21
2016-10-18,15.64,15.2
2016-10-19,15.63,15.21
2016-10-20,15.58,15.18
2016-10-21,15.56,15.15
2016-10-24,15.62,15.12
2016-10-25,15.61,15.19
2016-10-26,15.58,15.22
2016-10-27,15.5,15.18
2016-10-28,15.57,15.19
2016-10-31,15.56,15.17
2016-11-01,15.43,15.13
2016-11-02,15.4,15.08
2016-11-03,15.37,15.13
2016-11-04,15.42,15.07
2016-11-07,15.47,15.04
2016-11-08,15.42,15.04
2016-11-09,15.38,15.02
2016-11-10,15.35,15.02
2016-11-11,15.47,15.22
2016-11-14,15.77,15.53
2016-11-15,15.66,15.54
2016-11-16,15.65,15.55
2016-11-17,15.68,15.47
2016-11-18,15.85,15.48
2016-11-21,15.82,15.4
2016-11-22,15.82,15.41
2016-11-23,15.95,15.53
2016-11-24,16.03,15.53
2016-11-25,16.09,15.54
2016-11-29,16.1,15.57
2016-11-30,16.15,15.84
2016-12-01,16.25,15.87
2016-12-02,16.35,15.88
2016-12-05,16.28,15.94
2016-12-06,16.18,15.87
2016-12-07,16.3,15.96
2016-12-12,16.34,16.04
2016-12-13,16.36,16.02
2016-12-14,16.43,15.91
2016-12-15,16.66,16.0
2016-12-16,16.69,15.95
2016-12-19,16.74,15.86
2016-12-20,16.58,15.83
2016-12-21,16.58,15.86
2016-12-22,16.64,15.77
2016-12-23,16.66,15.6
2016-12-26,16.85,15.55
2016-12-27,16.77,15.52
2016-12-28,16.8,15.57
2016-12-29,16.95,15.73
2016-12-30,16.87,15.85
2017-01-02,16.99,15.92
2017-01-03,17.11,15.9
2017-01-04,16.96,16.05
2017-01-05,16.87,15.99
2017-01-06,16.86,15.85
2017-01-09,16.88,15.81
2017-01-10,16.85,15.87
2017-01-11,16.8,15.86
2017-01-12,16.83,15.82
2017-01-13,16.79,15.84
2017-01-16,16.81,15.87
2017-01-17,16.85,15.88
2017-01-18,16.88,15.95
2017-01-19,16.89,15.98
2017-01-20,16.86,15.86
2017-01-23,16.88,15.92
2017-01-24,16.87,15.96
2017-01-25,16.85,15.93
2017-01-26,16.8,15.94
2017-01-27,16.8,15.89
2017-01-30,16.7,15.94
2017-01-31,16.64,15.91
2017-02-01,16.61,15.84
2017-02-02,16.51,15.72
2017-02-03,16.48,15.65
2017-02-06,16.48,15.62
2017-02-07,16.49,15.72
2017-02-08,16.48,15.69
2017-02-09,16.43,15.63
2017-02-10,16.43,15.55
2017-02-13,16.45,15.53
2017-02-14,16.41,15.48
2017-02-15,16.32,15.46
2017-02-16,16.28,15.37
2017-02-17,16.48,15.58
2017-02-20,16.49,15.72
2017-02-21,16.42,15.66
2017-02-22,16.35,15.54
2017-02-23,16.26,15.57
2017-02-24,16.28,15.46
2017-03-01,16.24,15.48
2017-03-02,16.02,15.39
2017-03-03,16.07,15.45
2017-03-06,16.1,15.44
2017-03-07,16.09,15.5
2017-03-08,16.02,15.59
2017-03-09,16.02,15.63
2017-03-10,16.04,15.48
2017-03-13,16.08,15.52
2017-03-14,16.07,15.54
2017-03-15,16.06,15.55
2017-03-16,16.04,15.53
2017-03-17,16.07,15.53
2017-03-20,16.2,15.67
2017-03-21,16.13,15.64
2017-03-22,16.08,15.58
2017-03-23,16.09,15.63
2017-03-27,16.11,15.61
2017-03-28,16.07,15.54
2017-03-29,15.9,15.47
2017-03-30,15.89,15.4
2017-03-31,15.98,15.38
2017-04-03,15.99,15.42
2017-04-04,15.88,15.38
2017-04-05,15.87,15.35
2017-04-06,15.87,15.41
2017-04-07,15.69,15.37
2017-04-10,15.63,15.33
2017-04-11,15.69,15.24
2017-04-12,15.69,15.17
2017-04-17,15.91,15.21
2017-04-18,15.87,15.23
2017-04-19,16.1,15.42
2017-04-20,16.09,15.4
2017-04-21,16.09,15.39
2017-04-24,16.12,15.42
2017-04-25,16.1,15.41
2017-04-26,16.06,15.44
2017-04-27,15.95,15.45
2017-04-28,15.99,15.43
2017-05-02,15.97,15.33
2017-05-03,15.89,15.27
2017-05-04,15.91,15.37
2017-05-05,15.91,15.34
2017-05-08,16.01,15.39
2017-05-09,15.95,15.55
2017-05-10,15.94,15.53
2017-05-11,15.92,15.46
2017-05-12,15.93,15.41
2017-05-15,15.97,15.48
2017-05-16,16.05,15.59
2017-05-17,16.06,15.62
2017-05-18,16.2,15.91
2017-05-19,16.11,15.89
2017-05-22,16.22,16.07
2017-05-23,16.28,16.1
2017-05-24,16.29,16.1
2017-05-26,16.34,16.04
2017-05-29,16.41,16.01
2017-05-30,16.45,16.07
2017-05-31,16.39,16.14
2017-06-01,16.3,16.06
2017-06-02,16.32,16.03
2017-06-05,16.34,16.03
2017-06-06,16.38,16.01
2017-06-07,16.36,16.01
2017-06-08,16.34,15.99
2017-06-09,16.35,15.9
2017-06-12,16.41,15.93
2017-06-13,16.48,15.89
2017-06-14,16.51,15.85
2017-06-15,16.49,15.92
2017-06-16,16.53,16.01
2017-06-19,16.64,16.07
2017-06-21,16.7,16.36
2017-06-22,16.53,16.19
2017-06-23,16.56,16.13
2017-06-26,16.67,16.24
2017-06-27,16.72,16.39
2017-06-28,16.67,16.37
2017-06-29,16.71,16.48
2017-06-30,16.84,16.6
2017-07-03,16.84,16.68
2017-07-04,16.96,16.87
2017-07-05,17.21,17.0
2017-07-06,17.25,17.15
2017-07-07,17.2,16.97
2017-07-10,17.3,16.99
2017-07-11,17.42,16.99
2017-07-12,17.5,16.97
2017-07-13,17.6,16.95
2017-07-14,17.57,16.87
2017-07-17,17.72,16.88
2017-07-18,17.84,17.03
2017-07-19,17.82,17.31
2017-07-20,17.84,17.13
2017-07-21,17.96,17.34
2017-07-24,18.05,17.54
2017-07-25,18.14,17.41
2017-07-26,18.27,17.47
2017-07-27,18.42,17.56
2017-07-28,18.43,17.76
2017-07-31,18.09,17.67
2017-08-01,18.09,17.61
2017-08-02,18.26,17.56
2017-08-03,18.18,17.64
2017-08-04,18.15,17.65
2017-08-07,18.19,17.7
2017-08-08,18.4,17.71
2017-08-09,18.41,17.78
2017-08-10,18.48,17.73
2017-08-11,18.48,17.71
2017-08-14,18.1,17.15
2017-08-15,18.15,17.06
2017-08-16,18.3,17.11
2017-08-17,18.35,17.27
2017-08-18,18.3,17.28
2017-08-22,18.32,17.23
2017-08-23,18.3,17.22
2017-08-24,18.26,17.18
2017-08-25,18.28,17.22
2017-08-28,18.31,17.22
2017-08-29,18.29,17.31
2017-08-30,18.26,17.44
2017-08-31,18.26,17.37
2017-09-01,18.15,17.24
2017-09-04,18.1,17.24
2017-09-05,17.99,17.26
2017-09-06,17.95,17.22
2017-09-07,17.83,17.22
2017-09-08,17.88,17.21
2017-09-11,17.94,17.2
2017-09-12,17.88,17.11
2017-09-13,17.85,17.06
2017-09-14,17.86,17.01
2017-09-15,17.84,16.97
2017-09-18,17.92,17.06
2017-09-19,17.95,17.2
2017-09-20,17.97,17.15
2017-09-21,17.95,17.28
2017-09-22,17.95,17.3
2017-09-25,17.97,17.41
2017-09-26,18.05,17.61
2017-09-27,17.99,17.57
2017-09-28,17.97,17.56
2017-09-29,17.91,17.32
2017-10-02,17.96,17.35
2017-10-03,17.9,17.43
2017-10-04,17.82,17.36
2017-10-05,17.8,17.34
2017-10-06,17.78,17.51
2017-10-09,17.87,17.47
2017-10-10,17.86,17.44
2017-10-11,17.85,17.43
2017-10-12,17.89,17.43
2017-10-13,17.9,17.36
2017-10-17,18.02,17.38
2017-10-18,18.05,17.33
2017-10-19,17.98,17.4
2017-10-20,18.01,17.47
2017-10-23,18.07,17.32
2017-10-24,18.14,17.5
2017-10-25,18.1,17.45
2017-10-26,18.08,17.53
2017-10-27,18.12,17.68
2017-10-30,18.15,17.66
2017-10-31,18.1,17.67
2017-11-01,18.03,17.65
2017-11-02,18.03,17.57
2017-11-03,18.01,17.56
2017-11-07,18.0,17.67
2017-11-08,17.9,17.56
2017-11-09,17.95,17.54
2017-11-10,17.98,17.52
2017-11-13,18.08,17.54
2017-11-14,18.07,17.49
2017-11-15,18.06,17.53
2017-11-16,18.06,17.49
2017-11-17,18.09,17.49
2017-11-21,18.12,17.51
2017-11-22,18.14,17.47
2017-11-23,18.1,17.42
2017-11-24,18.07,17.37
2017-11-27,18.11,17.33
2017-11-28,18.14,17.33
2017-11-29,18.12,17.42
2017-11-30,17.96,17.38
2017-12-01,18.01,17.26
2017-12-04,18.07,17.26
2017-12-05,17.96,17.35
2017-12-06,17.95,17.29
2017-12-07,17.88,17.31
2017-12-11,17.93,17.27
2017-12-12,17.95,17.26
2017-12-13,17.93,17.32
2017-12-14,17.96,17.36
2017-12-15,18.09,17.55
2017-12-18,18.25,17.56
2017-12-19,18.16,17.57
2017-12-20,18.06,17.78
2017-12-21,18.09,17.87
2017-12-22,18.3,18.01
2017-12-26,18.9,18.25
2017-12-27,19.05,18.44
2017-12-28,19.27,18.83
2017-12-29,19.28,18.77
2018-01-02,19.25,18.55
2018-01-03,19.29,18.42
2018-01-04,19.41,18.61
2018-01-05,19.45,18.86
2018-01-08,19.58,19.07
2018-01-09,19.54,19.05
2018-01-10,19.32,18.72
2018-01-11,19.41,18.65
2018-01-12,19.54,18.72
2018-01-15,19.61,18.72
2018-01-16,19.6,18.83
2018-01-17,19.62,18.89
2018-01-18,19.64,18.85
2018-01-19,19.69,18.96
2018-01-22,19.8,19.07
2018-01-23,19.88,19.32
2018-01-24,20.03,19.53
2018-01-25,19.96,19.49
2018-01-26,19.98,19.52
2018-01-29,20.03,19.57
2018-01-30,20.04,19.6
2018-01-31,19.95,19.65
2018-02-01,19.93,19.47
2018-02-02,19.92,19.5
2018-02-05,19.92,19.53
2018-02-06,19.89,19.69
2018-02-07,19.85,19.62
2018-02-08,19.93,19.84
2018-02-09,20.23,20.13
2018-02-14,19.96,20.03
2018-02-15,19.86,19.74
2018-02-16,19.91,19.67
2018-02-19,20.23,19.84
2018-02-20,20.16,19.94
2018-02-21,20.11,19.92
2018-02-22,20.07,19.94
2018-02-23,20.1,19.97
2018-02-26,20.37,20.04
2018-02-27,20.28,20.16
2018-02-28,20.27,20.12
2018-03-01,20.28,20.16
2018-03-02,20.4,20.23
2018-03-05,20.28,20.29
2018-03-06,20.43,20.2
2018-03-07,20.5,20.35
2018-03-08,20.51,20.39
2018-03-09,20.61,20.27
2018-03-12,20.69,20.22
2018-03-13,20.67,20.19
2018-03-14,20.77,20.19
2018-03-15,20.82,20.27
2018-03-16,20.89,20.29
2018-03-19,20.92,20.25
2018-03-20,20.97,20.24
2018-03-21,20.98,20.28
2018-03-22,20.9,20.25
2018-03-23,20.94,20.21
2018-03-26,20.88,20.16
2018-03-27,20.76,20.16
2018-03-28,20.76,20.14
2018-04-03,20.82,20.16
2018-04-04,20.6,20.2
2018-04-05,20.38,20.18
2018-04-06,20.64,20.21
2018-04-09,20.51,20.19
2018-04-10,20.4,20.19
2018-04-11,20.44,20.16
2018-04-12,20.48,20.17
2018-04-13,20.47,20.21
2018-04-16,20.48,20.22
2018-04-17,20.61,20.18
2018-04-18,20.63,20.15
2018-04-19,20.55,20.16
2018-04-20,20.58,20.19
2018-04-23,20.57,20.25
2018-04-24,20.59,20.25
2018-04-25,20.56,20.26
2018-04-26,20.68,20.45
2018-04-27,20.88,20.69
2018-05-02,21.1,20.97
2018-05-03,21.55,21.75
2018-05-04,21.7,21.7
2018-05-07,22.0,21.83
2018-05-08,22.7,22.76
2018-05-09,23.15,22.57
2018-05-10,23.3,22.63
2018-05-11,24.25,23.23
2018-05-14,26.8,24.77
2018-05-15,24.8,24.8
2018-05-16,25.0,24.04
2018-05-17,25.2,24.33
2018-05-18,25.4,24.6
2018-05-21,25.4,24.27
2018-05-22,25.4,24.36
2018-05-23,25.4,24.44
2018-05-24,25.55,24.56
2018-05-28,25.85,24.7
2018-05-29,25.85,24.9
2018-05-30,25.9,24.91
2018-05-31,25.97,24.95
2018-06-01,26.0,24.96
2018-06-04,26.0,24.96
2018-06-05,25.9,24.97
2018-06-06,25.55,24.92
2018-06-07,25.55,24.97
2018-06-08,25.8,25.47
2018-06-11,26.1,25.43
2018-06-12,26.3,25.86
2018-06-13,26.6,25.73
2018-06-14,27.9,27.06
2018-06-15,28.1,27.88
2018-06-18,28.15,27.9
2018-06-19,28.35,27.71
2018-06-21,28.0,27.55
2018-06-22,27.95,27.2
2018-06-25,27.95,27.02
2018-06-26,28.0,27.12
2018-06-27,27.95,27.3
2018-06-28,28.15,27.81
2018-06-29,28.95,28.86
2018-07-02,28.95,28.72
2018-07-03,29.0,27.94
2018-07-04,28.95,28.03
2018-07-05,28.9,28.17
2018-07-06,28.9,28.08
2018-07-10,28.5,27.56
2018-07-11,28.43,27.46
2018-07-12,28.45,27.15
2018-07-13,28.68,27.25
2018-07-16,28.85,27.3
2018-07-17,28.8,27.49
2018-07-18,28.65,27.64
2018-07-19,28.65,27.74
2018-07-20,28.75,27.65
2018-07-23,28.67,27.63
2018-07-24,28.6,27.49
2018-07-25,28.6,27.36
2018-07-26,28.55,27.44
2018-07-27,28.6,27.35
2018-07-30,28.4,27.34
2018-07-31,28.25,27.34
2018-08-01,28.2,27.51
2018-08-02,28.15,27.6
2018-08-03,28.05,27.38
2018-08-06,28.1,27.37
2018-08-07,27.75,27.27
2018-08-08,27.8,27.52
2018-08-09,27.95,27.97
2018-08-10,29.0,29.2
2018-08-13,29.7,30.01
2018-08-14,29.3,29.42
2018-08-15,29.8,30.01
2018-08-16,29.65,29.81
2018-08-17,29.9,29.79
2018-08-21,30.35,29.97
2018-08-22,30.75,30.2
2018-08-23,31.0,30.2
2018-08-24,31.65,30.57
2018-08-27,32.45,30.92
2018-08-28,33.3,31.35
2018-08-29,34.15,31.94
2018-08-30,40.0,39.61
2018-08-31,37.5,37.13
2018-09-03,38.0,38.03
2018-09-04,38.5,39.23
2018-09-05,38.5,38.81
2018-09-06,36.75,37.69
2018-09-07,36.5,36.99
2018-09-10,37.25,37.39
2018-09-11,38.5,37.92
2018-09-12,38.0,37.87
2018-09-13,38.75,38.71
2018-09-14,39.0,39.71
2018-09-17,40.0,39.58
2018-09-18,39.75,39.73
2018-09-19,39.0,39.46
2018-09-20,38.75,38.31
2018-09-21,38.25,37.58
2018-09-24,38.25,37.3
2018-09-25,38.25,38.4
2018-09-26,38.25,38.69
2018-09-27,38.5,39.51
2018-09-28,39.75,40.9
2018-10-01,38.5,40.34
2018-10-02,38.5,38.16
2018-10-03,38.5,37.61
2018-10-04,38.0,38.52
2018-10-05,38.0,38.02
2018-10-08,37.75,37.55
2018-10-09,37.5,37.25
2018-10-10,37.5,37.29
2018-10-11,37.5,36.92
2018-10-12,37.75,36.24
2018-10-16,37.0,36.36
2018-10-17,37.0,36.3
2018-10-18,37.25,36.41
2018-10-19,37.0,36.55
2018-10-22,36.5,36.42
2018-10-23,37.0,36.77
2018-10-24,37.0,36.54
2018-10-25,36.75,36.79
2018-10-26,36.75,36.79
